    5.62341e+06        501.187        341.477        501.187    1.63573e+17    9.99636e+16    1.96459e+18        1.00156
          1e+07        501.187         71.638        501.187    2.43911e+17    9.99636e+16    1.96459e+18        1.00055
            100        1122.02        1122.02        1122.02    3.82036e+17    3.82979e+17    5.75358e+18        1.00346
        177.828        1122.02        1122.02        1122.02    3.82036e+17    3.82979e+17    5.75358e+18        1.00346
        316.228        1122.02        1122.02        1122.02    3.82036e+17    3.82979e+17    5.75358e+18        1.00346
        562.341        1122.02        1122.02        1122.02    3.82036e+17    3.82979e+17    5.75358e+18        1.00346
           1000        1122.02        1122.02        1122.02    3.82036e+17    3.82979e+17    5.75358e+18        1.00346
        1778.28        1122.02        1122.02        1122.02    3.82036e+17    3.82979e+17    5.75358e+18        1.00346
        3162.28        1122.02        1122.02        1122.02    3.82036e+17    3.82979e+17    5.75358e+18        1.00346
        5623.41        1122.02        1122.02        1122.02    3.82036e+17    3.82979e+17    5.75358e+18        1.00346
          10000        1122.02        1122.02        1122.02    3.82037e+17    3.82979e+17    5.75358e+18        1.00346
        17782.8        1122.02        1122.02        1122.02    3.82037e+17    3.82979e+17    5.75358e+18        1.00346
        31622.8        1122.02        1122.02        1122.02     3.8204e+17    3.82979e+17    5.75358e+18        1.00346
        56234.1        1122.02        1122.01        1122.02    3.82048e+17    3.82979e+17    5.75358e+18        1.00346
         100000        1122.02        1121.99        1122.02    3.82074e+17    3.82979e+17    5.75358e+18        1.00346
         177828        1122.02        1121.91        1122.02    3.82154e+17    3.82979e+17    5.75358e+18        1.00346
         316228        1122.02        1121.69        1122.02     3.8241e+17    3.82979e+17    5.75358e+18        1.00345
         562341        1122.02        1120.96        1122.02    3.83217e+17    3.82979e+17    5.75358e+18        1.00345
          1e+06        1122.02        1118.68        1122.02    3.85761e+17    3.82979e+17    5.75358e+18        1.00345
    1.77828e+06        1122.02        1111.38        1122.02    3.93719e+17    3.82979e+17    5.75358e+18        1.00343
    3.16228e+06        1122.02        1087.45        1122.02    4.17871e+17    3.82979e+17    5.75358e+18        1.00338
    5.62341e+06        1122.02        1004.78        1122.02    4.84355e+17    3.82979e+17    5.75358e+18        1.00321
          1e+07        1122.02         734.76        1122.02    6.40786e+17    3.82979e+17    5.75358e+18        1.00261
            100        2511.89        2511.89        2511.89     1.4611e+18    1.46727e+18    1.68502e+19        1.00591
        177.828        2511.89        2511.89        2511.89     1.4611e+18    1.46727e+18    1.68502e+19        1.00591
        316.228        2511.89        2511.89        2511.89     1.4611e+18    1.46727e+18    1.68502e+19        1.00591
        562.341        2511.89        2511.89        2511.89     1.4611e+18    1.46727e+18    1.68502e+19        1.00591
           1000        2511.89        2511.89        2511.89     1.4611e+18    1.46727e+18    1.68502e+19        1.00591
        1778.28        2511.89        2511.89        2511.89     1.4611e+18    1.46727e+18    1.68502e+19        1.00591
        3162.28        2511.89        2511.89        2511.89     1.4611e+18    1.46727e+18    1.68502e+19        1.00591
        5623.41        2511.89        2511.89        2511.89     1.4611e+18    1.46727e+18    1.68502e+19        1.00591
          10000        2511.89        2511.89        2511.89     1.4611e+18    1.46727e+18    1.68502e+19        1.00591
        17782.8        2511.89        2511.89        2511.89     1.4611e+18    1.46727e+18    1.68502e+19        1.00591
        31622.8        2511.89        2511.88        2511.89     1.4611e+18    1.46727e+18    1.68502e+19        1.00591
        56234.1        2511.89        2511.88        2511.89    1.46112e+18    1.46727e+18    1.68502e+19        1.00591
         100000        2511.89        2511.86        2511.89    1.46115e+18    1.46727e+18    1.68502e+19        1.00591
         177828        2511.89        2511.81        2511.89    1.46125e+18    1.46727e+18    1.68502e+19        1.00591
         316228        2511.89        2511.63        2511.89    1.46159e+18    1.46727e+18    1.68502e+19        1.00591
         562341        2511.89        2511.07        2511.89    1.46265e+18    1.46727e+18    1.68502e+19        1.00591
          1e+06        2511.89        2509.31        2511.89    1.46598e+18    1.46727e+18    1.68502e+19         1.0059
    1.77828e+06        2511.89        2503.73        2511.89     1.4765e+18    1.46727e+18    1.68502e+19        1.00589
