 0.59301617105516081210E+00006 -0.20581551377269852310E+00003 -0.12117637102808345162E+00002  0.00000000000000000000E+00000  0.96897787369655841161E+00000  0.91656130002801418304E+00007  0.12941006897081581830E+00023  0.25219713832827643785E+00002  0.99488076035724199219E+00013  0.12941006887132774531E+00023  0.14754099434519003950E-00005  0.14893747022273346273E+00022  0.75659141498482938459E+00002  0.48915516098931398400E+00018  0.91364403420748123734E+00023  0.44262298303557013967E-00005  0.11780821625473416138E+00012  0.10087885533131057958E-00001  0.13546855915556864813E+00008  0.11779466939880853271E+00012  0.59013811970698283972E-00009  0.77193616347228065133E+00008  0.38596808173614032567E+00008  0.11783507335743903885E-00026  0.99999999999999987422E-00035  0.11783507335743903885E-00026  0.99999999999999987422E-00035  0.43698252935351143833E+00003  0.21849126467675569074E+00003  0.11783507335743903885E-00026  0.99999999999999987422E-00035  0.11783507335743903885E-00026  0.99999999999999987422E-00035  0.20710913169263869432E-00017  0.76611508728515362816E+00020  0.19849195502940941090E-00022  0.19849195502940941090E-00022  0.76611518971720515584E+00020  0.24161777570977014563E-00026  0.24161777570977014563E-00026  0.20710913169263869432E-00017  0.99672986525116787522E+00026  0.45618868172653897707E-00011  0.45618868172653897707E-00011  0.99672986525192224328E+00026  0.16666846787403516815E-00014  0.16666846787403516815E-00014  0.00000000000000000000E+00000  0.39999999987898959830E+00000  0.10000000000000000208E-00001  0.10910343812966982043E-00006  0.32234716358999632169E+00000  0.12520948098115327555E-00002  0.12520948098124805650E-00002  0.16683023774311587317E+00003  0.16683023774311587317E+00003  0.10000000000000000000E+00001  0.00000000000000000000E+00000  0.00000000000000000000E+00000  0.00000000000000000000E+00000  0.00000000000000000000E+00000  0.12647422321338188007E-00002  0.00000000000000000000E+00000  0.40331467602653534301E-00035  0.28653200659186021379E-00038  0.12647422321328614502E-00002  0.76611508728515362816E+00020  0.99672986525116787522E+00026  0.33356409519815209055E-00025  0.33356409519815209055E-00025  0.22884210073099223171E-00002  0.76862870916742368196E-00006  0.14496909870940928405E-00011  0.76862870916742357608E-00006  0.99672986525148673359E+00026  0.76611513057800765440E+00020  0.16683023774316924914E+00003 -0.96386161530350390409E-00025 
 0.59301933969300938770E+00006 -0.20581551377269852310E+00003 -0.12117637102808345162E+00002  0.00000000000000000000E+00000  0.96897787369655841161E+00000  0.91656130002801418304E+00007  0.12941006899905673822E+00023  0.25219713832827643785E+00002  0.12772897847332371094E+00014  0.12941006887132774531E+00023  0.14754099434519003950E-00005  0.17311336824960282788E+00022  0.75659141498482938459E+00002  0.56855784812076070400E+00018  0.10619489893346590484E+00024  0.44262298303557013967E-00005  0.13692963728868267822E+00012  0.10087885533131059693E-00001  0.14246355722397224978E+00008  0.13691539093295018005E+00012  0.59013811970698283972E-00009  0.77193616347228065133E+00008  0.38596808173614032567E+00008  0.13687900095614656126E-00026  0.99999999999999987422E-00035  0.13687900095614656126E-00026  0.99999999999999987422E-00035  0.43698252935351143833E+00003  0.21849126467675569074E+00003  0.13687900095614656126E-00026  0.99999999999999987422E-00035  0.13687900095614656126E-00026  0.99999999999999987422E-00035  0.21709168415982878485E-00017  0.76611508728515362816E+00020  0.19849195502940941090E-00022  0.19849195502940941090E-00022  0.76611518971720515584E+00020  0.25404135880576726619E-00026  0.25404135880576726619E-00026  0.21709168415982878485E-00017  0.99672986525116787522E+00026  0.45618868172653897707E-00011  0.45618868172653897707E-00011  0.99672986525192224328E+00026  0.17523828254943727921E-00014  0.17523828254943727921E-00014  0.00000000000000000000E+00000  0.46492898735094684293E+00000  0.10000000000000000208E-00001  0.10910343812966982043E-00006  0.32234716357062676018E+00000  0.12520948098115327555E-00002  0.12520948098124805650E-00002  0.16683023774311587317E+00003  0.16683023774311587317E+00003  0.10000000000000000000E+00001  0.00000000000000000000E+00000  0.00000000000000000000E+00000  0.00000000000000000000E+00000  0.00000000000000000000E+00000  0.12647422321338188007E-00002  0.00000000000000000000E+00000  0.20648441533301529696E-00036  0.28653200659186021379E-00038  0.12647422321328614502E-00002  0.76611508728515362816E+00020  0.99672986525116787522E+00026  0.33356409519815209055E-00025  0.33356409519815209055E-00025  0.22884210073099223171E-00002  0.76862870916742368196E-00006  0.14496909870940928405E-00011  0.76862870916742357608E-00006  0.99672986525148673359E+00026  0.76611513057800765440E+00020  0.16683023774316924914E+00003 -0.82925491098717442213E-00025 
 0.59302284201113297604E+00006 -0.20581551377269852310E+00003 -0.12117637102808345162E+00002  0.00000000000000000000E+00000  0.96897787369655841161E+00000  0.91656130002801418304E+00007  0.12941006903533847446E+00023  0.25219713832827643785E+00002  0.16401073901532982422E+00014  0.12941006887132774531E+00023  0.14754099434519003950E-00005  0.20121355777859974595E+00022  0.75659141498482938459E+00002  0.66084989398510809600E+00018  0.12343271708955354805E+00024  0.44262298303557013967E-00005  0.15915481661951733398E+00012  0.10087885533131059693E-00001  0.14981430053452163935E+00008  0.15913983518945376587E+00012  0.59013811970698283972E-00009  0.77193616347228065133E+00008  0.38596808173614032567E+00008  0.15901439301323410795E-00026  0.99999999999999987422E-00035  0.15901439301323410795E-00026  0.99999999999999987422E-00035  0.43698252935351143833E+00003  0.21849126467675569074E+00003  0.15901439301323410795E-00026  0.99999999999999987422E-00035  0.15901439301323410795E-00026  0.99999999999999987422E-00035  0.22869464428121000661E-00017  0.76611508728515362816E+00020  0.19849195502940941090E-00022  0.19849195502940941090E-00022  0.76611518971720515584E+00020  0.26710374182652059793E-00026  0.26710374182652059793E-00026  0.22869464428121000661E-00017  0.99672986525116787522E+00026  0.45618868172653897707E-00011  0.45618868172653897707E-00011  0.99672986525192224328E+00026  0.18424874280409946534E-00014  0.18424874280409946534E-00014  0.00000000000000000000E+00000  0.54039740835823479870E+00000  0.10000000000000000208E-00001  0.10910343812966982043E-00006  0.32234716354902798185E+00000  0.12520948098115327555E-00002  0.12520948098124805650E-00002  0.16683023774311587317E+00003  0.16683023774311587317E+00003  0.10000000000000000000E+00001  0.00000000000000000000E+00000  0.00000000000000000000E+00000  0.00000000000000000000E+00000  0.00000000000000000000E+00000  0.12647422321338188007E-00002  0.00000000000000000000E+00000  0.76231726341580072401E-00038  0.28653200659186021379E-00038  0.12647422321328614502E-00002  0.76611508728515362816E+00020  0.99672986525116787522E+00026  0.33356409519815209055E-00025  0.33356409519815209055E-00025  0.22884210073099223171E-00002  0.76862870916742368196E-00006  0.14496909870940928405E-00011  0.76862870916742357608E-00006  0.99672986525148673359E+00026  0.76611513057800765440E+00020  0.16683023774316924914E+00003 -0.71344651190390313030E-00025 
 0.59302671325318375602E+00006 -0.20581551377269852310E+00003 -0.12117637102808345162E+00002  0.00000000000000000000E+00000  0.96897787369655841161E+00000  0.91656130002801418304E+00007  0.12941006908195178807E+00023  0.25219713832827643785E+00002  0.21062403933862531250E+00014  0.12941006887132774531E+00023  0.14754099434519003950E-00005  0.23387503950895233106E+00022  0.75659141498482938459E+00002  0.76812367894429555200E+00018  0.14346862044339168818E+00024  0.44262298303557013967E-00005  0.18498756007075552368E+00012  0.10087885533131059693E-00001  0.15753968034697428346E+00008  0.18497180610271072388E+00012  0.59013811970698283972E-00009  0.77193616347228065133E+00008  0.38596808173614032567E+00008  0.18474312267500680960E-00026  0.99999999999999987422E-00035  0.18474312267500680960E-00026  0.99999999999999987422E-00035  0.43698252935351143833E+00003  0.21849126467675569074E+00003  0.18474312267500680960E-00026  0.99999999999999987422E-00035  0.18474312267500680960E-00026  0.99999999999999987422E-00035  0.24218104492753405011E-00017  0.76611508728515362816E+00020  0.19849195502940941090E-00022  0.19849195502940941090E-00022  0.76611518971720515584E+00020  0.28083777079887388343E-00026  0.28083777079887388343E-00026  0.24218104492753405011E-00017  0.99672986525116787522E+00026  0.45618868172653897707E-00011  0.45618868172653897707E-00011  0.99672986525192224328E+00026  0.19372250589886986873E-00014  0.19372250589886986873E-00014  0.00000000000000000000E+00000  0.62811604977079515955E+00000  0.10000000000000000208E-00001  0.10910343812966982043E-00006  0.32234716352507974957E+00000  0.12520948098115327555E-00002  0.12520948098124805650E-00002  0.16683023774311587317E+00003  0.16683023774311587317E+00003  0.10000000000000000000E+00001  0.00000000000000000000E+00000  0.00000000000000000000E+00000  0.00000000000000000000E+00000  0.00000000000000000000E+00000  0.12647422321338188007E-00002  0.00000000000000000000E+00000  0.19587694109359379545E-00039  0.28653200659186021379E-00038  0.12647422321328614502E-00002  0.76611508728515362816E+00020  0.99672986525116787522E+00026  0.33356409519815209055E-00025  0.33356409519815209055E-00025  0.22884210073099223171E-00002  0.76862870916742368196E-00006  0.14496909870940928405E-00011  0.76862870916742357608E-00006  0.99672986525148673359E+00026  0.76611513057800765440E+00020  0.16683023774316924914E+00003 -0.61381116783729074334E-00025 
