  0.1024795750005481E+00001   0.1024795750005481E-00001   0.5829957475667088E+00026   0.5974515643776316E+00024   0.5974515643776317E+00024   0.9689777681232604E+00000   0.1055732980308199E-00006   0.2000000000000000E-00009   0.3102212610344153E-00001   0.4544481414602354E+00001   0.1464900689403204E+00001   0.1734723475976807E-00016   0.9380000000001990E+00003   0.1209098899008163E+00009   0.1878907432275980E+00009   0.1666713170769684E+00001   0.1666465346464587E+00001   0.1666564458223322E+00001   0.1227581739006756E+00007  -0.5000000000000000E+00003  -0.1687538997430238E-00013   0.2220446049250313E-00015  -0.1720845688168993E-00013   0.0000000000000000E+00000   0.0000000000000000E+00000   0.0000000000000000E+00000 
  0.1024933513695226E+00001   0.1024933513695226E-00001   0.6775379748491129E+00026   0.6944313772240486E+00024   0.6944313772240483E+00024   0.9689777681232604E+00000   0.1055732980308199E-00006   0.2000000000000000E-00009   0.3102212610344153E-00001   0.4633508988573202E+00001   0.1493598475264256E+00001   0.1734723475976807E-00016   0.9380000000001990E+00003   0.1208836620302637E+00009   0.1866633050993267E+00009   0.1666715877210178E+00001   0.1666450536676142E+00001   0.1666556652241782E+00001   0.1234538362243611E+00007  -0.5000000000000000E+00003   0.1088018564132653E-00013  -0.3330669073875470E-00015   0.1132427485117660E-00013   0.0000000000000000E+00000   0.0000000000000000E+00000   0.0000000000000000E+00000 
  0.1025087175862832E+00001   0.1025087175862832E-00001   0.7873995614318489E+00026   0.8071531927038063E+00024   0.8071531927038063E+00024   0.9689777681232604E+00000   0.1055732980308199E-00006   0.2000000000000000E-00009   0.3102212610344153E-00001   0.4736987738163682E+00001   0.1526954556582269E+00001   0.1734723475976807E-00016   0.9380000000001990E+00003   0.1208569839907327E+00009   0.1853590326824973E+00009   0.1666718631212160E+00001   0.1666434707401836E+00001   0.1666548253213513E+00001   0.1242188753567869E+00007  -0.5000000000000000E+00003   0.2420286193682841E-00013   0.2220446049250313E-00015   0.2442490654175344E-00013   0.0000000000000000E+00000   0.0000000000000000E+00000   0.0000000000000000E+00000 
  0.1025257607120287E+00001   0.1025257607120287E-00001   0.9150600639593628E+00026   0.9381722915463127E+00024   0.9381722915463132E+00024   0.9689777681232604E+00000   0.1055732980308199E-00006   0.2000000000000000E-00009   0.3102212610344153E-00001   0.4857263413886970E+00001   0.1565725079379291E+00001   0.1734723475976807E-00016   0.9380000000001990E+00003   0.1208296612981465E+00009   0.1839767356115477E+00009   0.1666721410030691E+00001   0.1666417798974138E+00001   0.1666539216191463E+00001   0.1250596826590238E+00007  -0.5000000000000000E+00003  -0.1920685832601521E-00013   0.0000000000000000E+00000  -0.1965094753586527E-00013   0.0000000000000000E+00000   0.0000000000000000E+00000   0.0000000000000000E+00000 
