 0.10000000000000000000E+00003  0.10000000000000000000E+00005  0.10000000000000000777E-00014  0.10000000000000000208E-00001  0.12941006897081581830E+00023  0.14893747022273346273E+00022  0.11780821625473416138E+00012  0.76611508728515362816E+00020  0.16683023774311587317E+00003  0.16683023774311587317E+00003  0.33356409519815209055E-00025  0.22884210073099223171E-00002  0.76862870916742368196E-00006  0.14496909870940928405E-00011  0.76862870916742357608E-00006 -0.96386161530350390409E-00025 
 0.11623224686798525340E+00003  0.10000000000000000000E+00005  0.10000000000000000777E-00014  0.10000000000000000208E-00001  0.12941006899905673822E+00023  0.17311336824960282788E+00022  0.13692963728868267822E+00012  0.76611508728515362816E+00020  0.16683023774311587317E+00003  0.16683023774311587317E+00003  0.33356409519815209055E-00025  0.22884210073099223171E-00002  0.76862870916742368196E-00006  0.14496909870940928405E-00011  0.76862870916742357608E-00006 -0.82925491098717442213E-00025 
 0.13509935211980268832E+00003  0.10000000000000000000E+00005  0.10000000000000000777E-00014  0.10000000000000000208E-00001  0.12941006903533847446E+00023  0.20121355777859974595E+00022  0.15915481661951733398E+00012  0.76611508728515362816E+00020  0.16683023774311587317E+00003  0.16683023774311587317E+00003  0.33356409519815209055E-00025  0.22884210073099223171E-00002  0.76862870916742368196E-00006  0.14496909870940928405E-00011  0.76862870916742357608E-00006 -0.71344651190390313030E-00025 
 0.15702901247293772258E+00003  0.10000000000000000000E+00005  0.10000000000000000777E-00014  0.10000000000000000208E-00001  0.12941006908195178807E+00023  0.23387503950895233106E+00022  0.18498756007075552368E+00012  0.76611508728515362816E+00020  0.16683023774311587317E+00003  0.16683023774311587317E+00003  0.33356409519815209055E-00025  0.22884210073099223171E-00002  0.76862870916742368196E-00006  0.14496909870940928405E-00011  0.76862870916742357608E-00006 -0.61381116783729074334E-00025 
